"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"augustus_masked-NW_019167827.1-processed-gene-18.6-mRNA-1:20",12.1548084405813,0.889581941245641,1.66886457087681,0.533046214036567,0.594001589921487,0.765885293915809
"augustus_masked-NW_019167827.1-processed-gene-233.3-mRNA-1:6",14.0885734807685,0.545299527058819,1.02638007426399,0.531284210140039,0.595221845572845,0.767216549214715
"augustus_masked-NW_019167827.1-processed-gene-109.0-mRNA-1:2",20.7210650885978,-0.54991729803523,1.0359386760956,-0.530839624704271,0.595529918799721,0.767371569919791
"augustus_masked-NW_019167827.1-processed-gene-32.5-mRNA-1:11",74.2080876369499,-0.520799662444464,0.981948807848229,-0.530373537074409,0.595852969937624,0.767545786622046
"augustus_masked-NW_019167827.1-processed-gene-86.3-mRNA-1:3",106.389848455477,0.564138058771241,1.06472881717944,0.52984201203992,0.596221474027698,0.767685457830911
"augustus_masked-NW_019167827.1-processed-gene-4.13-mRNA-1:6",27.5087060303084,-0.499083628015648,0.942244700426915,-0.529675176511496,0.596337161809915,0.767685457830911
"augustus_masked-NW_019167827.1-processed-gene-223.6-mRNA-1:19",182.215222061908,0.4644703593085,0.877647464616488,0.529222014572175,0.596651446828621,0.767848129682439
"augustus_masked-NW_019167827.1-processed-gene-222.7-mRNA-1:7",81.421142888672,0.413649203163865,0.783090523380902,0.528226547012704,0.597342106005842,0.768494913457138
"augustus_masked-NW_019167827.1-processed-gene-24.1-mRNA-1:4",19.4825444880242,-0.57861136629279,1.096142229424,-0.527861577413033,0.597595414335007,0.76857880483879
"augustus_masked-NW_019167827.1-processed-gene-228.0-mRNA-1:11",32.9865424065957,-0.587290793661227,1.11346728482994,-0.527443241182362,0.597885821977101,0.768710342541987
"augustus_masked-NW_019167827.1-processed-gene-20.8-mRNA-1:1",62.8201656218769,-0.470559452828704,0.895107046050573,-0.525701875440402,0.59909536054856,0.769997444790322
"augustus_masked-NW_019167827.1-processed-gene-227.13-mRNA-1:1",20.1955802540704,0.696193076945317,1.32492241611103,0.525459505009215,0.599263796973378,0.769997444790322
"augustus_masked-NW_019167827.1-processed-gene-59.0-mRNA-1:1",5.48297301640895,0.733402332107369,1.39637683603225,0.525218059468319,0.599431611971615,NA
"augustus_masked-NW_019167827.1-processed-gene-204.8-mRNA-1:4",3.10107605839937,-1.08317009992886,2.06367678715715,-0.524873907905412,0.599670848842208,NA
"augustus_masked-NW_019167827.1-processed-gene-213.4-mRNA-1:3",311.616333358225,0.639475891625665,1.21856025907392,0.524779867769242,0.599736228337893,0.770038440730705
"augustus_masked-NW_019167827.1-processed-gene-223.6-mRNA-1:27",140.792108286312,0.388275471578745,0.741105241630839,0.523914080980355,0.600338300570591,0.770038440730705
"augustus_masked-NW_019167827.1-processed-gene-240.4-mRNA-1:12",66.5704991982403,0.670784545532927,1.28088226904962,0.523689461351222,0.600494546765001,0.770038440730705
"augustus_masked-NW_019167827.1-processed-gene-56.7-mRNA-1:5",34.6642932075358,0.567649464372075,1.08414055243951,0.523593977823965,0.600560971005989,0.770038440730705
"augustus_masked-NW_019167827.1-processed-gene-14.7-mRNA-1:1",19.025043638038,0.56979734550798,1.08837272448579,0.52353144533017,0.600604474271876,0.770038440730705
"augustus_masked-NW_019167827.1-processed-gene-167.4-mRNA-1:2",63.4547968889051,-0.479639570427736,0.916624943141907,-0.523266985058992,0.60078847253399,0.770038440730705
"augustus_masked-NW_019167827.1-processed-gene-15.8-mRNA-1:1",855.557943693711,0.651816126001712,1.24568750365182,0.523258139855194,0.600794627025617,0.770038440730705
"augustus_masked-NW_019167827.1-processed-gene-59.0-mRNA-1:3",151.393308459052,0.531001064670623,1.0149010567702,0.523204760827098,0.600831768750907,0.770038440730705
"augustus_masked-NW_019167827.1-processed-gene-75.2-mRNA-1:11",42.8779999836305,-0.455748898208124,0.87145487550856,-0.522974752929301,0.600991822684831,0.770038440730705
"augustus_masked-NW_019167827.1-processed-gene-8.14-mRNA-1:10",263.021324187181,-0.545622502640327,1.04503065150095,-0.52211148243036,0.601592712181643,0.770566715352412
"augustus_masked-NW_019167827.1-processed-gene-107.7-mRNA-1:4",39.3890864722196,-0.461290832583356,0.884614672882898,-0.521459621600036,0.602046627039205,0.770906461323156
"augustus_masked-NW_019167827.1-processed-gene-27.14-mRNA-1:2",167.489809228341,-0.506121747320842,0.972189625256716,-0.520599823503769,0.60264557231156,0.771308966722113
"augustus_masked-NW_019167827.1-processed-gene-11.0-mRNA-1:14",118.557143444209,0.535856541192787,1.02956980159949,0.520466451483239,0.602738504832038,0.771308966722113
"augustus_masked-NW_019167827.1-processed-gene-29.13-mRNA-1:5",96.3244193025826,-0.546451870914728,1.05092638975633,-0.519971594814959,0.603083373228766,0.771402154101329
"augustus_masked-NW_019167827.1-processed-gene-231.0-mRNA-1:7",17.5381117893461,0.617234254937919,1.18739955139684,0.519820185388999,0.60318890904399,0.771402154101329
"augustus_masked-NW_019167827.1-processed-gene-32.3-mRNA-1:1",76.77000420138,0.493474670366912,0.949823572510317,0.519543507498654,0.603381781286359,0.771407371194013
"augustus_masked-NW_019167827.1-processed-gene-29.2-mRNA-1:3",25.6953404543899,0.501184008387684,0.965614663589579,0.519031066206659,0.603739077493082,0.771622730884182
"augustus_masked-NW_019167827.1-processed-gene-59.4-mRNA-1:5",58.3292167179202,0.48800345925962,0.942434398437135,0.517811595235583,0.604589727420148,0.772468300887657
"augustus_masked-NW_019167827.1-processed-gene-80.4-mRNA-1:9",82.8913829905249,0.402363268240555,0.777988036146555,0.517184390435483,0.605027447522897,0.772785917655066
"augustus_masked-NW_019167827.1-processed-gene-66.0-mRNA-1:3",5.44943475206428,0.748871145762407,1.44830289674437,0.517068043877967,0.605108660267387,NA
"augustus_masked-NW_019167827.1-processed-gene-12.13-mRNA-1:4",2.68453177825667,-0.961208925965232,1.85914922294503,-0.517015478963332,0.605145353466616,NA
"augustus_masked-NW_019167827.1-processed-gene-8.0-mRNA-1:1",21.2570031097249,0.887251046572974,1.71761193237489,0.51656083067972,0.6054627645604,0.772842936891086
"augustus_masked-NW_019167827.1-processed-gene-28.3-mRNA-1:3",8.09683198922838,-0.651725771393688,1.26188818521068,-0.516468716509046,0.60552708282763,0.772842936891086
"augustus_masked-NW_019167827.1-processed-gene-106.0-mRNA-1:1",99.3413216770515,0.635913216226326,1.2316555030052,0.516307696977539,0.605639521273925,0.772842936891086
"augustus_masked-NW_019167827.1-processed-gene-190.3-mRNA-1:2",4.35267626570446,0.826728296935207,1.60248902735192,0.515902625743002,0.605922420095544,NA
"augustus_masked-NW_019167827.1-processed-gene-32.4-mRNA-1:15",57.9079173367133,0.493714277172902,0.958098739984487,0.515306258706588,0.60633902611448,0.77349399335116
"augustus_masked-NW_019167827.1-processed-gene-229.9-mRNA-1:5",108.898398082424,0.489454989964722,0.950929362361353,0.514712248183508,0.606754113226138,0.773781930911986
"augustus_masked-NW_019167827.1-processed-gene-196.3-mRNA-1:6",24.5367510729354,-0.66199692324793,1.28733448197528,-0.514238476881441,0.607085269672497,0.773962687014609
"augustus_masked-NW_019167827.1-processed-gene-42.6-mRNA-1:3",600.018343074554,-0.542474736746793,1.05565194310026,-0.513876510427901,0.607338331194136,0.774043799519414
"augustus_masked-NW_019167827.1-processed-gene-55.5-mRNA-1:10",4.7548001041254,-0.841511035078788,1.6379764503342,-0.51375038689176,0.607426518972759,NA
"augustus_masked-NW_019167827.1-processed-gene-223.6-mRNA-1:18",56.9556821089049,-0.555305845477096,1.08124476051521,-0.513580149246221,0.607545561168756,0.774066468018565
"augustus_masked-NW_019167827.1-processed-gene-13.9-mRNA-1:2",57.6128210955499,0.408112298281733,0.79661861738322,0.512305750049283,0.608437041603966,0.774915753661328
"augustus_masked-NW_019167827.1-processed-gene-219.0-mRNA-1:2",108.339314466692,0.685887263666754,1.3396282203758,0.511998219531644,0.608652255660229,0.774915753661328
"augustus_masked-NW_019167827.1-processed-gene-185.5-mRNA-1:7",24.5368806901224,0.666035994540231,1.30132396237802,0.511814132218948,0.608781098691352,0.774915753661328
"augustus_masked-NW_019167827.1-processed-gene-12.22-mRNA-1:3",276.891039174651,0.410166876153393,0.802273481363502,0.511255682359455,0.609172032983253,0.775171886256484
"augustus_masked-NW_019167827.1-processed-gene-6.2-mRNA-1:2",1689.44093611029,0.658692595850104,1.28926770414477,0.510904441127723,0.609417971232745,0.775243409233186
"augustus_masked-NW_019167827.1-processed-gene-219.0-mRNA-1:13",3.06150450200848,-1.06263068822495,2.08027557876336,-0.510812461133942,0.609482382692452,NA
"augustus_masked-NW_019167827.1-processed-gene-62.1-mRNA-1:4",41.2058630124149,-0.468103472223132,0.917584880451772,-0.510147325000235,0.609948252170636,0.775676488754814
"augustus_masked-NW_019167827.1-processed-gene-4.13-mRNA-1:3",6.17676128644265,0.758330179096182,1.48686843030658,0.510018347043538,0.61003860821448,NA
"augustus_masked-NW_019167827.1-processed-gene-206.6-mRNA-1:8",15.0787166514262,0.66422191063477,1.30293932536675,0.509787292242336,0.610200489477147,0.775755818296087
"augustus_masked-NW_019167827.1-processed-gene-41.9-mRNA-1:6",288.848695838623,-0.371586333621328,0.73049601816661,-0.508676740708225,0.610978828377948,0.776503730249547
"augustus_masked-NW_019167827.1-processed-gene-4.2-mRNA-1:7",15.3031587548896,-0.549893700571128,1.08241847037825,-0.508023205090884,0.611437069641027,0.776844485868543
"augustus_masked-NW_019167827.1-processed-gene-25.15-mRNA-1:3",71.5679338778274,-0.501998508449127,0.99184577341561,-0.506125571035504,0.61276850049579,0.777537058173029
"augustus_masked-NW_019167827.1-processed-gene-20.9-mRNA-1:5",483.436553858609,0.469106372649112,0.927063073156715,0.506013437739217,0.612847216286873,0.777537058173029
"augustus_masked-NW_019167827.1-processed-gene-21.1-mRNA-1:4",32.2085919888216,0.434312722183601,0.858644659377136,0.505811941459756,0.612988674694996,0.777537058173029
"augustus_masked-NW_019167827.1-processed-gene-35.11-mRNA-1:1",90.4634584029481,-0.388246544860167,0.767619354623621,-0.505780036057757,0.613011074879448,0.777537058173029
"augustus_masked-NW_019167827.1-processed-gene-193.1-mRNA-1:6",34.4490234455197,-0.554003888410687,1.09575358109886,-0.505591674959541,0.613143327040306,0.777537058173029
"augustus_masked-NW_019167827.1-processed-gene-22.2-mRNA-1:8",10.1957638316338,-0.65320374566048,1.29225498417297,-0.505475895748644,0.613224624231392,0.777537058173029
"augustus_masked-NW_019167827.1-processed-gene-3.1-mRNA-1:2",13.8563453929137,-0.618593039201398,1.22463818671002,-0.505123101593985,0.613472376568719,0.777537058173029
"augustus_masked-NW_019167827.1-processed-gene-88.2-mRNA-1:14",9.95119884362275,0.577440605836323,1.1432716714234,0.505077332247194,0.613504521671523,0.777537058173029
"augustus_masked-NW_019167827.1-processed-gene-4.0-mRNA-1:10",4.53560145672012,-0.805057364493376,1.59655062199563,-0.504247941407008,0.614087154937074,NA
"augustus_masked-NW_019167827.1-processed-gene-52.1-mRNA-1:5",273.628494844004,0.582506857487897,1.15520721074526,0.504244478453439,0.614089588115471,0.77803722698909
"augustus_masked-NW_019167827.1-processed-gene-49.1-mRNA-1:1",203.123873811353,-0.38680335556804,0.767772092410671,-0.503799707480309,0.614402133281075,0.778191914626928
"augustus_masked-NW_019167827.1-processed-gene-86.4-mRNA-1:2",4.35062749671173,0.803518773516553,1.59678334917089,0.503210892031015,0.614816007723562,NA
"augustus_masked-NW_019167827.1-processed-gene-193.4-mRNA-1:2",43.3892432556524,0.506462164542336,1.00648016302782,0.503201337837333,0.614822724313912,0.778483313153593
"augustus_masked-NW_019167827.1-processed-gene-221.15-mRNA-1:3",11.7556622410508,-0.595543214517863,1.18487140470881,-0.502622657742527,0.615229596138998,0.778703216200115
"augustus_masked-NW_019167827.1-processed-gene-198.3-mRNA-1:8",6.36905316318346,-0.692811028785264,1.37839935127452,-0.50261996143909,0.615231492195671,NA
"augustus_masked-NW_019167827.1-processed-gene-43.11-mRNA-1:4",39.036400345214,0.464700166017787,0.925986913521976,0.501843124596985,0.615777875477613,0.778703216200115
"augustus_masked-NW_019167827.1-processed-gene-227.10-mRNA-1:5",102.046035957379,-0.491750148479721,0.980159908495797,-0.501704001783124,0.615875749130282,0.778703216200115
"augustus_masked-NW_019167827.1-processed-gene-52.2-mRNA-1:1",980.119451839788,-0.722472242725993,1.44035940385703,-0.501591644968151,0.615954797744481,0.778703216200115
"augustus_masked-NW_019167827.1-processed-gene-234.1-mRNA-1:9",8.00404763259218,-0.6265959892438,1.24949239553148,-0.501480434362527,0.616033044330476,0.778703216200115
"augustus_masked-NW_019167827.1-processed-gene-12.12-mRNA-1:1",389.105750372282,-0.400772369661407,0.799420489534481,-0.501328618553154,0.616139867345808,0.778703216200115
"augustus_masked-NW_019167827.1-processed-gene-20.11-mRNA-1:15",35.7438318112238,-0.616916595478841,1.23152126627498,-0.500938645862648,0.616414303294678,0.778809166129268
"augustus_masked-NW_019167827.1-processed-gene-24.8-mRNA-1:11",6.34666496133815,0.899681533919868,1.79657726575498,0.500775308175678,0.616529265054274,NA
"augustus_masked-NW_019167827.1-processed-gene-35.10-mRNA-1:4",9.69533849352225,0.594172446967665,1.18808615858632,0.50010888745195,0.616998408546512,0.779306181552102
"augustus_masked-NW_019167827.1-processed-gene-233.4-mRNA-1:6",19.2429533657541,-0.56628439590891,1.13560110076524,-0.498664888161268,0.618015484196299,0.780349588512385
"augustus_masked-NW_019167827.1-processed-gene-171.2-mRNA-1:1",216.420476675805,-0.409013626958912,0.820700506921831,-0.498371358990607,0.618222320051403,0.780369601399454
"augustus_masked-NW_019167827.1-processed-gene-64.7-mRNA-1:4",106.289279796432,0.393724179751772,0.790894597051626,0.497821304152962,0.618609998648435,0.780456804705576
"augustus_masked-NW_019167827.1-processed-gene-67.5-mRNA-1:8",24.1803925740593,-0.528781005262416,1.06238239030312,-0.497731334864788,0.618673419099697,0.780456804705576
"augustus_masked-NW_019167827.1-processed-gene-9.15-mRNA-1:5",6.77804706955977,0.799407635281401,1.60688618864462,0.497488646632584,0.618844507163787,NA
"augustus_masked-NW_019167827.1-processed-gene-43.4-mRNA-1:17",17.3498518966845,-0.560003244439726,1.12599831874918,-0.49733932557005,0.618949784385709,0.780564450308644
"augustus_masked-NW_019167827.1-processed-gene-6.2-mRNA-1:1",9883.74566286229,0.649849085350901,1.31152283725089,0.495492008902465,0.620252861422569,0.78196642757563
"augustus_masked-NW_019167827.1-processed-gene-30.13-mRNA-1:1",22.862861941411,0.965456416080007,1.95307006756793,0.494327588196694,0.621074844447916,0.782761201238181
"augustus_masked-NW_019167827.1-processed-gene-231.16-mRNA-1:6",544.204205629766,-0.4069496839198,0.825734958124741,-0.492833299493569,0.62213037977732,0.783470971589287
"augustus_masked-NW_019167827.1-processed-gene-222.8-mRNA-1:1",8.05088419312495,0.757330898504356,1.53763376910702,0.492530089882309,0.622344655877453,0.783470971589287
"augustus_masked-NW_019167827.1-processed-gene-217.2-mRNA-1:5",16.4493327093531,-0.822049020721799,1.66912778301793,-0.492502149377359,0.622364402846422,0.783470971589287
"augustus_masked-NW_019167827.1-processed-gene-81.2-mRNA-1:2",47.9727533295944,-0.512103693977568,1.04008312014165,-0.492368046419045,0.622459183976015,0.783470971589287
"augustus_masked-NW_019167827.1-processed-gene-43.5-mRNA-1:2",16.2835281211374,0.7343218037343,1.49332081446768,0.491737473033255,0.622904943765022,0.783470971589287
"augustus_masked-NW_019167827.1-processed-gene-11.11-mRNA-1:1",254.983638725612,0.449709449688819,0.914592947480342,0.491704480039722,0.622928270709544,0.783470971589287
"augustus_masked-NW_019167827.1-processed-gene-10.13-mRNA-1:5",15.0217124917089,-0.533607080199535,1.08632238706195,-0.49120508474719,0.6232814029796,0.783470971589287
"augustus_masked-NW_019167827.1-processed-gene-209.8-mRNA-1:6",3.25523135629241,-1.08704816942239,2.21305787773028,-0.491197352026451,0.623286871620389,NA
"augustus_masked-NW_019167827.1-processed-gene-50.0-mRNA-1:1",60.5453309969622,0.80932457037842,1.64824519131063,0.491021951494287,0.623410921831914,0.783470971589287
"augustus_masked-NW_019167827.1-processed-gene-182.4-mRNA-1:1",16.7502561792717,0.474937556592901,0.967364451753901,0.490960315661595,0.623454515673902,0.783470971589287
"augustus_masked-NW_019167827.1-processed-gene-240.1-mRNA-1:2",60.4120750592115,0.448136412017819,0.91304062417154,0.490817604555594,0.623555457564455,0.783470971589287
"augustus_masked-NW_019167827.1-processed-gene-213.14-mRNA-1:1",69.2459955514929,0.391215158754619,0.798173058690878,0.490138265749373,0.624036061884279,0.783604928024443
"augustus_masked-NW_019167827.1-processed-gene-102.0-mRNA-1:3",11.5474846484317,-0.567534084065449,1.15793803173789,-0.490124746324867,0.624045627947023,0.783604928024443
"augustus_masked-NW_019167827.1-processed-gene-31.1-mRNA-1:6",11.6256548635099,0.73911474329743,1.51026319728993,0.489394659569089,0.624562316209013,0.783947323836288
"augustus_masked-NW_019167827.1-processed-gene-99.1-mRNA-1:7",41.9222485934386,0.475523383976672,0.972048279422111,0.48919728993232,0.624702028000722,0.783947323836288
"augustus_masked-NW_019167827.1-processed-gene-24.8-mRNA-1:5",6.49288876839059,0.662168843360192,1.35555931885795,0.488483856182748,0.625207157918013,NA
"augustus_masked-NW_019167827.1-processed-gene-221.11-mRNA-1:5",2.5311655991404,0.813004384689383,1.66621726675349,0.48793419736519,0.625596450953603,NA
"augustus_masked-NW_019167827.1-processed-gene-57.14-mRNA-1:3",74.4255298405959,-0.630793575907259,1.29619417114977,-0.48665052655477,0.626506010752675,0.785969775847538
"augustus_masked-NW_019167827.1-processed-gene-49.0-mRNA-1:8",103.529535552951,0.546138478254186,1.12300206019576,0.486320103597126,0.626740227787938,0.786022274629072
"augustus_masked-NW_019167827.1-processed-gene-31.4-mRNA-1:12",9.90765166411308,0.561758453048341,1.15780551465055,0.485192414390848,0.627539862411698,0.786636811918439
"augustus_masked-NW_019167827.1-processed-gene-54.7-mRNA-1:1",131.663423611601,-0.449329970617702,0.926289112125519,-0.485086097564768,0.627615273336787,0.786636811918439
"augustus_masked-NW_019167827.1-processed-gene-99.1-mRNA-1:10",103.836423187886,0.453694628501901,0.936268008410468,0.4845777324723,0.627975912359729,0.7867571602767
"augustus_masked-NW_019167827.1-processed-gene-223.4-mRNA-1:4",6.35729293856099,-0.681922943722384,1.40766666576527,-0.484434959146853,0.628077213096361,NA
"augustus_masked-NW_019167827.1-processed-gene-181.0-mRNA-1:6",10.3043476707748,-0.670972492781255,1.38513936600931,-0.48440792980592,0.628096391782329,0.7867571602767
"augustus_masked-NW_019167827.1-processed-gene-24.1-mRNA-1:3",9.55593116100815,-0.564743440629776,1.16956492286906,-0.482866260424779,0.629190699557571,0.787886361750609
"augustus_masked-NW_019167827.1-processed-gene-30.11-mRNA-1:6",2.76927990874803,-0.971087925046339,2.0111248494822,-0.482858100677519,0.629196493679251,NA
"augustus_masked-NW_019167827.1-processed-gene-18.15-mRNA-1:1",513.147854825393,-0.34786970104677,0.720885344157217,-0.482558986482744,0.629408906213113,0.787918134432224
"augustus_masked-NW_019167827.1-processed-gene-195.6-mRNA-1:2",17.5106792676937,0.515448101169095,1.06889042280526,0.482227261253142,0.629644512959297,0.787971663078618
"augustus_masked-NW_019167827.1-processed-gene-44.1-mRNA-1:4",123.851851518907,-0.37638043134618,0.783310994489227,-0.480499359761452,0.630872358321266,0.788771559763378
"augustus_masked-NW_019167827.1-processed-gene-213.4-mRNA-1:1",590.057317710375,0.604632725459978,1.25894815983446,0.480268167308401,0.631036720904244,0.788771559763378
"augustus_masked-NW_019167827.1-processed-gene-34.3-mRNA-1:12",110.481924366047,-0.406916644642685,0.847347032455105,-0.480224310768734,0.631067902070508,0.788771559763378
"augustus_masked-NW_019167827.1-processed-gene-41.7-mRNA-1:3",275.391046888701,0.419464818798877,0.873489275952258,0.480217479878715,0.631072758762609,0.788771559763378
"augustus_masked-NW_019167827.1-processed-gene-68.0-mRNA-1:14",6.8364909775585,0.602202050800716,1.25434433128255,0.480093093883539,0.631161198703895,NA
"augustus_masked-NW_019167827.1-processed-gene-81.3-mRNA-1:4",99.8610079816583,0.481338031805809,1.00285075463574,0.479969755799448,0.631248898782733,0.788771559763378
"augustus_masked-NW_019167827.1-processed-gene-193.2-mRNA-1:1",213.045901247939,0.528867040060216,1.1036226583022,0.479210023536321,0.631789224146472,0.789205371404
"augustus_masked-NW_019167827.1-processed-gene-23.14-mRNA-1:2",4.38365488267276,-0.730949736778142,1.5259741593236,-0.479005317561959,0.631934845712658,NA
"augustus_masked-NW_019167827.1-processed-gene-45.1-mRNA-1:2",4.62115013022256,0.666421471640592,1.39555801024255,0.477530469353093,0.632984429364786,NA
"augustus_masked-NW_019167827.1-processed-gene-4.17-mRNA-1:1",29.6042598587716,-0.6813800803352,1.42904873911997,-0.476806746811732,0.633499740971362,0.78956634174033
"augustus_masked-NW_019167827.1-processed-gene-22.19-mRNA-1:14",44.0444629826557,-0.433049614581333,0.90878165454256,-0.476516677484331,0.633706328751016,0.78956634174033
"augustus_masked-NW_019167827.1-processed-gene-224.8-mRNA-1:3",109.547350941668,-0.365493185678504,0.767342053905372,-0.476310641151926,0.633853085461169,0.78956634174033
"augustus_masked-NW_019167827.1-processed-gene-42.6-mRNA-1:5",52.7521346921577,0.386794064844021,0.81355286515419,0.475438144724268,0.634474711671195,0.78956634174033
"augustus_masked-NW_019167827.1-processed-gene-22.2-mRNA-1:4",12.9463010985484,-0.516879713612028,1.08743955249922,-0.475318110716228,0.634560252309745,0.78956634174033
"augustus_masked-NW_019167827.1-processed-gene-60.0-mRNA-1:3",33.4997478264213,0.715229391337732,1.50569185255381,0.475017109327269,0.634774778406646,0.78956634174033
"augustus_masked-NW_019167827.1-processed-gene-46.3-mRNA-1:9",57.166949575497,0.780919572800934,1.64452920415115,0.474859048309829,0.634887442042078,0.78956634174033
"augustus_masked-NW_019167827.1-processed-gene-41.1-mRNA-1:1",91.3122007951668,0.410570463823934,0.864891164240294,0.474707663575882,0.634995354846268,0.78956634174033
"augustus_masked-NW_019167827.1-processed-gene-223.6-mRNA-1:23",131.14123900166,0.396192438960986,0.834968702356612,0.474499748125618,0.635143577537757,0.78956634174033
"augustus_masked-NW_019167827.1-processed-gene-42.0-mRNA-1:12",34.8810961059899,0.517299922028343,1.09036573494414,0.474427896484519,0.635194803892503,0.78956634174033
"augustus_masked-NW_019167827.1-processed-gene-32.14-mRNA-1:1",45.6103304510832,-0.611281330918516,1.28850983904989,-0.474409517407534,0.635207907466141,0.78956634174033
"augustus_masked-NW_019167827.1-processed-gene-230.10-mRNA-1:2",9.53661781631066,0.909610138275118,1.9190245155223,0.473996101101163,0.63550268754434,0.78956634174033
"augustus_masked-NW_019167827.1-processed-gene-70.2-mRNA-1:1",107.076887701753,0.521109008333886,1.09996756332808,0.473749431989805,0.635678598644438,0.78956634174033
"augustus_masked-NW_019167827.1-processed-gene-5.10-mRNA-1:6",59.6196650867703,-0.523292725136211,1.10499608961579,-0.473569752919362,0.635806749004068,0.78956634174033
"augustus_masked-NW_019167827.1-processed-gene-221.11-mRNA-1:2",18.2896135165204,-0.483923719849105,1.02285080166949,-0.473112715030625,0.636132765823599,0.78956634174033
"augustus_masked-NW_019167827.1-processed-gene-39.7-mRNA-1:6",11.0944143631879,0.552029547505236,1.16694518052993,0.473055252907897,0.636173760016285,0.78956634174033
"augustus_masked-NW_019167827.1-processed-gene-8.14-mRNA-1:5",36.3370037612134,-0.407669725916106,0.861968140303608,-0.472952197250021,0.636247283995075,0.78956634174033
"augustus_masked-NW_019167827.1-processed-gene-27.3-mRNA-1:6",49.9900026282732,-0.452565183158174,0.957040845875437,-0.472879694851684,0.636299012218644,0.78956634174033
"augustus_masked-NW_019167827.1-processed-gene-222.7-mRNA-1:11",256.686408132749,0.691916026861148,1.46335101990209,0.472829838808903,0.636334583995567,0.78956634174033
"augustus_masked-NW_019167827.1-processed-gene-22.5-mRNA-1:1",67.0513179297683,-0.473708515641864,1.00186641745089,-0.472826024897761,0.636337305216712,0.78956634174033
"augustus_masked-NW_019167827.1-processed-gene-112.0-mRNA-1:7",9.58651373676304,-0.573705894672415,1.21385502626641,-0.472631312848806,0.636476238555929,0.78956634174033
"augustus_masked-NW_019167827.1-processed-gene-201.5-mRNA-1:1",9.36684132689005,0.68446209057679,1.44826782298991,0.47260740017253,0.636493301904858,0.78956634174033
"augustus_masked-NW_019167827.1-processed-gene-224.16-mRNA-1:3",7.88195572289125,0.572572026329143,1.21198470552802,0.472425125265663,0.636623373998309,0.78956634174033
"augustus_masked-NW_019167827.1-processed-gene-93.1-mRNA-1:7",23.1171837762785,-0.455367845216266,0.96415876512102,-0.472295499132977,0.636715882534114,0.78956634174033
"augustus_masked-NW_019167827.1-processed-gene-226.13-mRNA-1:10",8.40800864339574,-0.675083722103324,1.43064635862868,-0.471873232704701,0.637017274996967,0.789597463032997
"augustus_masked-NW_019167827.1-processed-gene-158.0-mRNA-1:8",60.8665480283557,-0.552165262135047,1.17053885395273,-0.471718867144367,0.63712746833573,0.789597463032997
"augustus_masked-NW_019167827.1-processed-gene-24.7-mRNA-1:4",24.7924041214287,0.563897157062029,1.19792653245737,0.470727662993889,0.637835227201329,0.790004429995628
"augustus_masked-NW_019167827.1-processed-gene-4.2-mRNA-1:3",7.79460627571074,-0.595252648861174,1.26456471946634,-0.470717425291112,0.637842539049334,0.790004429995628
"augustus_masked-NW_019167827.1-processed-gene-42.19-mRNA-1:8",86.0026401681254,0.445558828809144,0.947192858820968,0.47039926944103,0.638069786024474,0.790046407786667
"augustus_masked-NW_019167827.1-processed-gene-20.9-mRNA-1:6",4.53872489507067,-0.766270187453773,1.63386731928352,-0.468991685193749,0.639075579338707,NA
"augustus_masked-NW_019167827.1-processed-gene-47.9-mRNA-1:3",10.093801399457,-0.634869323031701,1.35422737712679,-0.468805559357896,0.639208625835763,0.791216735887588
"augustus_masked-NW_019167827.1-processed-gene-30.6-mRNA-1:5",2.46725998497745,-0.862614490046441,1.84035967728014,-0.468720598856683,0.639269361173067,NA
"augustus_masked-NW_019167827.1-processed-gene-12.0-mRNA-1:10",6.13894647592394,-0.648210707723061,1.38408048116491,-0.468333103850648,0.639546398679224,NA
"augustus_masked-NW_019167827.1-processed-gene-3.2-mRNA-1:1",383.674416152466,0.329885063496093,0.704387631465203,0.468328870014222,0.639549425915942,0.791398835339957
"augustus_masked-NW_019167827.1-processed-gene-25.11-mRNA-1:7",12.9853433261599,-0.717489088672949,1.5336220886464,-0.467839563595628,0.639899325474824,0.791592081105096
"augustus_masked-NW_019167827.1-processed-gene-7.2-mRNA-1:2",413.025476136229,0.487062244577232,1.04222275441929,0.467330273218432,0.640263600501629,0.791802987787427
"augustus_masked-NW_019167827.1-processed-gene-58.1-mRNA-1:1",6.31584036293814,-0.664339076756548,1.42239386694809,-0.467057045304873,0.64045906523719,NA
"augustus_masked-NW_019167827.1-processed-gene-229.13-mRNA-1:1",133.441511450001,0.746215535757999,1.59825413072658,0.466894169964549,0.640575596625276,0.791949133982112
"augustus_masked-NW_019167827.1-processed-gene-112.0-mRNA-1:8",23.3797082236307,-0.475567799261488,1.01948509767935,-0.46647842165032,0.640873089613487,0.79207726683627
"augustus_masked-NW_019167827.1-processed-gene-32.0-mRNA-1:1",195.860940900765,0.345427162203041,0.741101980384282,0.466099364656841,0.641144378037204,0.792152047113335
"augustus_masked-NW_019167827.1-processed-gene-13.9-mRNA-1:7",390.2603974648,0.391914079124618,0.841769461453097,0.465583627194173,0.641513564683153,0.792152047113335
"augustus_masked-NW_019167827.1-processed-gene-9.1-mRNA-1:1",35.0908246957866,-0.512518376348615,1.10120261363304,-0.465416963239611,0.641632888735493,0.792152047113335
